AK F	0.07656327409836144
AK M	0.12373196424411087
AL F	0.09088506313589526
AL M	0.10349860944262511
AR F	0.07641820677896011
AR M	0.09198663307456358
AZ F	0.08820320522525929
AZ M	0.11455816168273934
CA F	0.10120892084350742
CA M	0.13780651737130614
CO F	0.09118913645726483
CO M	0.11609722727343133
CT F	0.11240365060941494
CT M	0.12845818260651057
DC F	0.20392486406327237
DC M	0.1948805404514747
DE F	0.1092137166141298
DE M	0.12038536060078651
FL F	0.08355523021791929
FL M	0.10547360038538865
GA F	0.09795849249841561
GA M	0.1151915191296496
HI F	0.09835405797001112
HI M	0.13874748839168782
IA F	0.08966065150108721
IA M	0.10433548320892941
ID F	0.06861561608273782
ID M	0.09231453728600204
IL F	0.10847888885557902
IL M	0.125977136981072
IN F	0.09265120719769736
IN M	0.10671365313353903
KS F	0.08074340755847234
KS M	0.1009431175311778
KY F	0.08501771063339965
KY M	0.10155556797501354
LA F	0.10203867538661192
LA M	0.11303079103358765
MA F	0.13187043184722114
MA M	0.1422653646460832
MD F	0.11158556795999154
MD M	0.12498937162731931
ME F	0.09240017705491622
ME M	0.10832021292330722
MI F	0.10616875229187264
MI M	0.11990522917350047
MN F	0.10249644147852699
MN M	0.11909209622737867
MO F	0.0923771601388031
MO M	0.10487690216504718
MS F	0.09753367679468923
MS M	0.1089097993137683
MT F	0.07482814678189893
MT M	0.10055348043443225
NC F	0.09679939073053792
NC M	0.11463644899140528
ND F	0.09000471849756586
ND M	0.1213231383428148
NE F	0.09111921593896369
NE M	0.10811298951012625
NH F	0.09540593717903097
NH M	0.11236574304110426
NJ F	0.11120766978118782
NJ M	0.1272375840456025
NM F	0.09040721143864681
NM M	0.11005639934250111
NV F	0.07654464705938782
NV M	0.11511254938304509
NY F	0.12697382590714834
NY M	0.13805424259148205
OH F	0.09793428799987483
OH M	0.10969356531784609
OK F	0.07223645419680597
OK M	0.09446874304622635
OR F	0.0829950980704499
OR M	0.10671416042901834
PA F	0.1093529939177655
PA M	0.1198138415952917
PR F	127.79886802539015
PR M	562.7667738659422
RI F	0.11586298170806109
RI M	0.1291195965003776
SC F	0.09795535538426442
SC M	0.1141361104020254
SD F	0.08346033278929871
SD M	0.10568826588621243
TN F	0.09139424830155825
TN M	0.10552035986244182
TX F	0.087457233437311
TX M	0.11080119810508039
UT F	0.08264376488035288
UT M	0.09918157530941132
VA F	0.10008589856808499
VA M	0.12194651357976699
VI F	1.0881708573335462E-4
VI M	0.0729195382286513
VT F	0.10848451161375393
VT M	0.12454553200121717
WA F	0.0864464036480741
WA M	0.11456045224269737
WI F	0.102655076441011
WI M	0.11801748691571722
WV F	0.08229725049873426
WV M	0.09758909002121181
WY F	0.06778378340788699
WY M	0.0949716707724778
