AK F[0-18]	0.06540722112633307
AK F[19-29]	0.03405854797371136
AK F[30-39]	0.03145492127616483
AK M[0-18]	0.06992879075505502
AK M[19-29]	0.0477941301307301
AK M[30-39]	0.03603235332035792
AL F[0-18]	0.010642549236817421
AL F[19-29]	0.006743965084927501
AL F[30-39]	0.005365273568669976
AL M[0-18]	0.011080979721507431
AL M[19-29]	0.008390288011238787
AL M[30-39]	0.00604431248608793
AR F[0-18]	0.016278796570223512
AR F[19-29]	0.00896101055972476
AR F[30-39]	0.006661986643914222
AR M[0-18]	0.017640528726044692
AR M[19-29]	0.01209739812956265
AR M[30-39]	0.007554226071385116
AZ F[0-18]	0.37246932882310074
AZ F[19-29]	0.19551811323330176
AZ F[30-39]	0.14426494687898858
AZ M[0-18]	0.3886928300951338
AZ M[19-29]	0.21101063675395043
AZ M[30-39]	0.15019325645959813
CA F[0-18]	0.47546601061020416
CA F[19-29]	0.28873071152307717
CA F[30-39]	0.21043649590175637
CA M[0-18]	0.5038249582378073
CA M[19-29]	0.3681636746538937
CA M[30-39]	0.23326467061234626
CO F[0-18]	0.24596171058715588
CO F[19-29]	0.1341420342087057
CO F[30-39]	0.1093166714832839
CO M[0-18]	0.2564652616442144
CO M[19-29]	0.13848561463957149
CO M[30-39]	0.11210420979459693
CT F[0-18]	0.14070875382897757
CT F[19-29]	0.08793216257134806
CT F[30-39]	0.06213958102355796
CT M[0-18]	0.14609587729280288
CT M[19-29]	0.0866666452839824
CT M[30-39]	0.05946805846183436
DC F[0-18]	0.062118965233152086
DC F[19-29]	0.07281265447355413
DC F[30-39]	0.051309935739001486
DC M[0-18]	0.06879222277146152
DC M[19-29]	0.09101993738671939
DC M[30-39]	0.05804910199373867
DE F[0-18]	0.047219312353964975
DE F[19-29]	0.029132492085717984
DE F[30-39]	0.02045256306631007
DE M[0-18]	0.05163093456914143
DE M[19-29]	0.03539163688112018
DE M[30-39]	0.023968983221815596
FL F[0-18]	0.16413749057987154
FL F[19-29]	0.12267748694227451
FL F[30-39]	0.10596505411209169
FL M[0-18]	0.175721838022569
FL M[19-29]	0.13203593318165335
FL M[30-39]	0.10633439121108158
GA F[0-18]	0.026852118385403446
GA F[19-29]	0.01963265400609621
GA F[30-39]	0.014271499158955913
GA M[0-18]	0.029829730003754558
GA M[19-29]	0.03316616801648925
GA M[30-39]	0.018916023514748945
HI F[0-18]	0.13389045831727206
HI F[19-29]	0.07238970537118705
HI F[30-39]	0.056614427807607184
HI M[0-18]	0.14010650472294223
HI M[19-29]	0.079549258820575
HI M[30-39]	0.05871886619862843
IA F[0-18]	0.02724023425983619
IA F[19-29]	0.0136514123056123
IA F[30-39]	0.00957256296878125
IA M[0-18]	0.028468133385142744
IA M[19-29]	0.01642660938798859
IA M[30-39]	0.010891527025936178
ID F[0-18]	0.10810107330667604
ID F[19-29]	0.04676109351532445
ID F[30-39]	0.03377530492706717
ID M[0-18]	0.11199885231608626
ID M[19-29]	0.06273700391754976
ID M[30-39]	0.043662314269318804
IL F[0-18]	0.16901085597793344
IL F[19-29]	0.09421485806941986
IL F[30-39]	0.07025317349566522
IL M[0-18]	0.18041180903336693
IL M[19-29]	0.1213142447833989
IL M[30-39]	0.08237235965984942
IN F[0-18]	0.04026459090811965
IN F[19-29]	0.02105192251183109
IN F[30-39]	0.01645341409866138
IN M[0-18]	0.04189041791639473
IN M[19-29]	0.022188334795690434
IN M[30-39]	0.01775213545885174
KS F[0-18]	0.07770117800225988
KS F[19-29]	0.03963744994464735
KS F[30-39]	0.02844695729957322
KS M[0-18]	0.08220965504891331
KS M[19-29]	0.048437948458942046
KS M[30-39]	0.03472301002490688
KY F[0-18]	0.010307214932617614
KY F[19-29]	0.007087367576360168
KY F[30-39]	0.005479337678535086
KY M[0-18]	0.011759113165409169
KY M[19-29]	0.009691525913900498
KY M[30-39]	0.006159625647609738
LA F[0-18]	0.03640322137861966
LA F[19-29]	0.024378088171057053
LA F[30-39]	0.020466195334581244
LA M[0-18]	0.0379402242786587
LA M[19-29]	0.025906272836037993
LA M[30-39]	0.02089550414662033
MA F[0-18]	0.1031208085862882
MA F[19-29]	0.06661242162424276
MA F[30-39]	0.044220665451112764
MA M[0-18]	0.10763943437735052
MA M[19-29]	0.06637585844992742
MA M[30-39]	0.04318718444473813
MD F[0-18]	0.04036426373924742
MD F[19-29]	0.03193526623064647
MD F[30-39]	0.025395624881493477
MD M[0-18]	0.04307491226382552
MD M[19-29]	0.03804672937880685
MD M[30-39]	0.026812079653318558
ME F[0-18]	0.01075452743483352
ME F[19-29]	0.006685504333223723
ME F[30-39]	0.004977712603223894
ME M[0-18]	0.011186069864813549
ME M[19-29]	0.0076629411304655545
ME M[30-39]	0.005284012435228647
MI F[0-18]	0.045451694016087736
MI F[19-29]	0.023716390807996666
MI F[30-39]	0.018009620515180725
MI M[0-18]	0.04700737456295958
MI M[19-29]	0.02448720966431485
MI M[30-39]	0.018432512433724547
MN F[0-18]	0.028553612159475085
MN F[19-29]	0.013814211930641437
MN F[30-39]	0.010267344961383835
MN M[0-18]	0.030002512539505456
MN M[19-29]	0.015695303406490616
MN M[30-39]	0.011909109838357879
MO F[0-18]	0.024167531261491064
MO F[19-29]	0.014062737795984069
MO F[30-39]	0.011311956428846132
MO M[0-18]	0.025474732390865635
MO M[19-29]	0.015787390414458254
MO M[30-39]	0.011959924817965739
MS F[0-18]	0.011582351877808436
MS F[19-29]	0.006719811063007225
MS F[30-39]	0.005353749355349906
MS M[0-18]	0.011776292874242726
MS M[19-29]	0.008160189656693144
